eq_site_limit,hu_site_limit
0,216324.22
0,54212.08
0,134671.67
0,529200.9
32130,32130
0,273331.86
0,5611.32
0,76079.39
0,201193.86
0,104849.75
0,111583.33
0,41491.22
0,23607.94
0,57735.99
1267496.1,1267496.1
229050,229050
0,790584.3
328462.2,328462.2
0,2835785.66
0,8516440.8
0,201339.27
0,59749.33
0,66269.68
0,47054.28
0,22721.36
0,1178377.11
0,89781.11
0,189325.92
0,189325.92
0,189325.92
0,231466.93
0,181427.43
0,19078.49
0,179562.23
0,140282.99
0,140282.99
0,1683395.87
0,5353.2
0,157116.95
0,140282.99
0,140282.99
0,140282.99
0,140282.99
0,402577.39
0,606523.04
3903302.7,0
496211.4,496211.4
0,2427528.6
0,65700
0,70200
0,70200
45900,45900
17100,17100
0,1880988.45
1285200,1285200
1053558,1053558
389895.3,389895.3
225291.6,225291.6
0,4211.48
0,248826.42
0,221188.01
0,265818.29
0,265818.29
0,25118.42
0,248826.42
0,262152.51
0,64523.78
0,145035.97
0,61239.62
0,81590.89
0,3807.19
0,81590.89
0,2461.08
0,58183.9
0,43807.21
0,4193872.37
0,3535.25
0,57095.22
0,5505.02
0,9531.58
0,156153.88
0,265126.65
0,265126.65
0,156153.88
0,370375.63
0,1094154.96
0,88765.64
0,3786062.37
0,1671276.63
0,223702.57
0,414568.99
0,39238.57
0,414568.99
0,820418.34
0,1326437.47
0,2338387.92
0,3417491.44
0,916115.05
0,1017893.37
0,4096263.27
0,56113.2
0,112226.39
0,140282.99
0,56113.2
0,163396.01
0,198319.74
0,39744.98
0,29158.66
0,7574.16
0,22721.36
0,37534.12
0,50490.65
0,82047.59
0,58879.58
0,25245.33
0,86150.59
0,97098.27
0,56802.27
0,56802.27
0,31556.94
0,94670.82
0,46704.13
0,50490.65
0,1281064.25
0,217257.95
0,217257.95
0,97098.27
0,36411.85
0,135793.93
0,16833.96
0,26934.33
0,896980.65
0,439927.45
0,8978.11
0,50501.88
0,38156.97
0,56113.2
0,22445.28
0,28056.6
0,106615.07
111600,111600
1530,1530
0,940893.49
0,2372355
0,0
0,0
0,16833.96
0,21133.35
0,87947.33
0,89781.11
0,89781.11
0,54212.08
0,28056.6
0,168339.59
0,134671.67
0,8978.11
0,188540.34
511004.7,511004.7
163620,163620
0,193879.3
0,85422.35
0,234785.42
0,1421662.5
0,16833.96
450900,450900
255600,255600
183690,183690
79258.5,79258.5
0,295891.2
0,8321.94
0,3545.31
0,15194.17
0,6953.87
0,1012.94
0,607.77
0,303.88
0,25323.62
0,303.88
0,506472.43
0,1012.94
0,8913.91
0,8204.85
0,255524.53
0,607.77
0,506.47
0,1012.94
0,1012.94
0,10129.45
0,4051.78
0,506.47
0,18233.01
0,506.47
0,506.47
0,506.47
0,1012.94
0,765306.43
0,444254.4
0,1250778.67
157410,157410
142020,142020
81990,81990
0,27000000
245626.2,245626.2
1401300,1401300
0,143322.3
0,684248.4
0,1583367.31
0,18720000
0,345984
544923,544923
0,943555.05
0,1706327.88
0,201339.27
1634724,1634724
13145.4,13145.4
0,1100488.99
0,1237761.03
1384650,1384650
483272.1,483272.1
0,1374773.29
0,563376.48
0,1579025.32
0,1879867.24
0,1030071.24
0,814625.46
0,7784712.54
0,208048.5
0,3560865.66
126004.5,126004.5
16200,16200
16200,16200
29700,29700
27000,27000
19147.5,19147.5
135000,135000
16200,16200
11700,11700
14072.4,14072.4
112500,112500
0,336502.48
0,1069640.25
0,3988489.07
0,1822920.8
0,2084892.01
0,1495683.4
0,24606.26
0,582213.35
0,12690.65
0,72608.63
0,46227.49
0,935.48
0,90647.48
0,2650813.57
0,330675.06
0,203915.35
133740,133740
0,8279469
0,2489184.72
0,310685.76
0,3012502.5
0,3233790
0,33743.7
0,33743.7
0,33743.7
0,33743.7
45000,45000
900,900
27000,27000
22500,22500
9000,9000
0,18450000
595863.9,595863.9
255182.4,255182.4
829856.7,829856.7
0,20086.16
0,52954.42
0,11869.09
0,96778.77
0,4199.83
0,14334.21
0,3925.93
0,404462.23
0,5021.54
0,89474.71
0,620844.96
0,169819.36
0,5021.54
0,677907.91
0,147907.18
0,15886.33
0,473302.98
0,416331.32
0,31955.26
0,1095.61
0,41222.28
0,1186.91
0,419983.35
0,33781.27
0,1278.21
0,80152.91
0,39259.31
0,73953.59
0,36520.29
0,7030.16
0,5112.84
0,18541.35
0,1406487.73
0,8792.26
0,1605288.68
0,205426.64
0,219334.48
0,19173.15
0,2930.75
0,9221.37
0,284930.4
0,15782.24
0,5751.95
0,26294.61
0,913.01
0,2510.77
0,55328.24
0,31042.25
0,3378.13
0,7304.06
0,3688.55
0,78062.12
0,4930.24
0,32466.54
0,41085.33
0,438.24
0,310.42
0,73588.39
0,11686.49
0,88650
0,463041
0,77418
0,416070
0,103230
0,494055
0,913689
0,24786
0,2655900
0,4112118
0,11250000
0,11790000
0,1283904
0,1461816
0,1493982
0,2105208
0,4213800
0,1665342
0,961461
0,781623
0,686151
0,787500
4457745,4457745
0,692068.79
0,642459.9
0,9900000
0,1684843.3
0,298915.05
1376352,1376352
0,395013.02
902275.2,902275.2
0,201339.27
0,201339.27
0,201339.27
0,201339.27
0,382291.33
0,382291.33
0,382291.33
0,382291.33
0,0
0,0
0,0
0,0
0,0
0,205969.1
0,92886.42
0,98759.22
0,98759.22
0,178464.65
0,98759.22
0,98759.22
0,98759.22
0,98759.22
0,178464.65
0,178464.65
0,85057.5
0,99935.36
0,137323.58
0,158597.21
0,107824.87
0,158597.21
0,107193.04
0,107824.87
0,216000
358402.5,358402.5
166500,166500
120150,120150
25500.6,25500.6
8100,8100
0,3784633.38
0,363391.38
2373089.4,2373089.4
818316,818316
0,727272
0,362214
0,129591
0,172341
0,318276
1080000,1080000
0,201339.27
0,201339.27
0,201339.27
0,382291.33
0,125766.51
0,125766.51
0,125766.51
0,125766.51
0,100581.78
0,100581.78
0,142428.76
0,142428.76
0,142428.76
0,0
0,11160000
0,147405.6
0,245676.6
0,16378.2
0,40946.4
0,196541.1
0,1626976.8
0,511501.5
828000,828000
72000,72000
0,277276.92
0,2973153.77
0,5300151.12
0,941303.88
0,385583.22
0,824796.72
0,6323399.6
0,4703543.19
45000,45000
0,4855759.86
682243.2,682243.2
357211.8,357211.8
0,73080000
0,1255744.12
5541439.5,0
1308600,1308600
0,8865246.6
347772.6,347772.6
391795.2,391795.2
484947,484947
0,1766232.16
0,960219.56
0,661356
0,3150
0,192114
0,192168
0,1501866
0,62118
0,2505411
0,1374912
0,2156283
0,1377018
0,2229165
0,1250937
0,986400
0,752931
0,1227078
0,759816
0,2898292.07
0,2614833.75
0,15120000
0,174936.15
0,286990.88
0,85995.3
2135443.5,2135443.5
0,0
0,0
0,0
0,0
0,0
0,0
0,4994074.4
0,392792.37
0,56113.2
0,22445.28
0,824863.97
0,2508259.84
0,23567.54
0,72947.15
0,19078.49
0,2053742.96
0,448905.56
0,89781.11
0,39279.24
0,95392.43
0,11222.64
0,785584.74
0,516241.4
0,89781.11
0,505018.76
0,345657.28
0,168339.59
0,72947.15
0,337801.44
0,4489.06
0,112226.39
0,112226.39
0,729471.54
0,1066150.71
0,196396.18
0,196396.18
0,561131.96
0,561131.96
0,561131.96
0,561131.96
0,336679.17
0,2020075.04
0,280565.98
0,1234490.3
0,89529.73
0,89529.73
0,64440
0,0
2585844,2585844
2410214.4,2410214.4
633860.1,633860.1
391648.5,391648.5
193500,193500
170284.5,170284.5
25578,25578
0,614101.92
0,503015.04
0,805378.86
0,1229797.8
0,44383.68
0,392980.5
0,430891.56
0,872096.32
258537.6,258537.6
0,701796.71
0,868509.49
0,3557655
0,669240
0,360783
0,708804
0,395910
0,0
0,0
0,154034.47
0,152656.33
0,38132.28
0,15711.69
0,28056.6
0,1181392.63
1730431.8,1730431.8
868872.6,868872.6
525780,525780
494964,494964
205200,205200
186896.7,186896.7
0,10171.26
0,1761477.3
0,405925.74
0,501165.72
0,806005.8
0,86400
0,86400
0,17437.5
0,3870
0,990
0,17437.5
0,2826
0,36000
0,64800
0,58950
203967,203967
0,298861.88
0,185754.16
0,18391.5
0,408291.31
0,58852.8
0,91957.5
0,22989.38
0,496570.52
0,927851.2
0,45978.75
0,45978.75
0,22989.38
0,32348.81
0,95635.8
0,26667.68
0,42300.45
0,22069.8
0,70807.28
0,177229.7
0,480469.68
0,41380.88
0,168282.23
0,190352.03
0,95635.8
0,171684.66
0,29426.4
0,1379362.54
0,393578.11
0,733910.99
0,1146710.06
0,102826.88
0,1077996.97
0,549440.12
2478681,2478681
0,6666685.31
0,336679.17
0,1795622.26
0,1558375.67
0,249007.92
0,7594.36
0,149750.41
0,183683.18
0,183683.18
0,149750.41
0,183683.18
0,183683.18
0,149750.41
0,149750.41
0,149106.23
0,108622.8
0,108622.8
0,149106.23
0,123900.18
0,108622.8
0,108622.8
0,108622.8
0,108622.8
0,108622.8
0,108622.8
0,108622.8
0,108622.8
0,149750.41
0,149106.23
0,108622.8
0,149750.41
0,149750.41
0,108622.8
0,149380.06
0,149380.06
0,149380.06
0,149380.06
0,149380.06
0,158840.74
0,158840.74
0,149380.06
0,158840.74
0,103795.94
0,103795.94
0,149380.06
0,103795.94
0,103795.94
0,106318.79
0,135538.06
0,135538.06
0,106318.79
0,135538.06
0,208956.56
0,224890.46
0,16462.49
0,141482.69
0,94863.85
0,111843.7
0,94863.85
0,94863.85
0,94863.85
0,170983.64
0,111697.8
0,111697.8
0,111697.8
0,149669.6
0,149669.6
0,37142.45
0,163849.41
0,163849.41
0,163849.41
0,163849.41
0,163849.41
0,163849.41
0,163849.41
0,163849.41
400212,400212
114300,114300
58670.1,58670.1
52252.2,52252.2
1102358.7,1102358.7
924120,924120
0,18714.87
0,10217.09
0,10217.09
0,93703.43
0,28150.87
0,4555.27
0,8693.06
0,60178.04
0,20334.3
0,262598.53
0,19298.45
0,42456.37
0,42456.37
0,42456.37
0,57895.35
0,58918.86
0,35351.31
0,82486.4
0,113817.76
0,15150.56
0,6303.76
0,158220
0,83610
0,367452
0,517392
0,779022
0,929457
0,990432
0,101286
0,2236914
0,2284965
0,170595
0,1767357
0,0
0,127129.15
0,34232.13
0,5053.9
0,5210.21
0,20840.84
0,165812.06
0,72947.15
209447.1,209447.1
0,702088.64
0,706417.75
59401.8,59401.8
1358270.1,1358270.1
0,908098.25
0,241791.76
220905,220905
0,894668.45
222912,222912
160128,160128
307215,307215
0,10965.6
0,26397.19
0,4638.94
0,26397.19
0,870.82
0,1611.42
0,5696.94
0,1342.85
0,1375.4
0,797.57
0,28484.72
0,81384.9
0,36916.19
0,2539.21
0,94406.48
0,5427.36
0,141029.86
0,40263.14
0,3709.12
0,40805.37
0,2034.62
0,40692.45
0,25432.78
0,32553.96
0,20346.23
0,14575.02
0,731737.23
0,447550.99
0,12266.34
587267.1,587267.1
0,0
13860000,13860000
1461420,1461420
210600000,210600000
125100000,125100000
90900000,90900000
38250000,38250000
31500000,31500000
30870000,30870000
28620000,28620000
6907005,6907005
1909620,1909620
1711989.9,1711989.9
958437,958437
888692.4,888692.4
412478.1,412478.1
288000,288000
193511.7,193511.7
189000,189000
174288.6,174288.6
154255.5,154255.5
90000,90000
90000,90000
59803.2,59803.2
45000,45000
26100,26100
4500,4500
2700,2700
7476309,7476309
610228.8,610228.8
292653.9,292653.9
0,62557.92
0,41310000
0,659282.58
0,140548.32
0,29589.12
0,132226.38
70470000,70470000
1998000,1998000
1433100.6,1433100.6
1432215,1432215
720394.2,720394.2
99721.8,99721.8
16604.1,16604.1
382500,382500
0,882444.02
0,4843790.19
0,1022847.65
0,8417216.25
0,1395886.2
0,10530000
1370304,1370304
544532.4,544532.4
404910,404910
0,1296392.86
866842.2,866842.2
495400.5,495400.5
239553,239553
65022.3,65022.3
19177.2,19177.2
91026,91026
459243,459243
0,653883.68
0,857144.98
0,2677568.81
0,3332842.74
0,61050.34
0,135515.49
0,64636.99
0,62122.65
0,1278641.77
0,99609.96
0,1307961.42
0,1425087.5
0,37063.19
0,614189.93
0,5303.89
0,112049.98
0,352650.19
0,5054.49
0,80805.28
0,329954.88
0,681898.43
0,6986169.78
0,577608.08
0,924172.93
0,500593.67
0,0
0,720000
279990,279990
0,16643.88
0,981064.26
0,275548.68
0,21267.18
0,155342.88
0,82294.74
6139917,6139917
701020.8,701020.8
462098.7,462098.7
691365.6,691365.6
536652,536652
545605.2,545605.2
698839.2,698839.2
562493.7,562493.7
557172,557172
467995.5,467995.5
1195668,1195668
5400,5400
0,209275.18
9000000,9000000
9000000,9000000
7160188.5,7160188.5
6216524.1,6216524.1
4836073.5,4836073.5
3711650.4,3711650.4
3533994,3533994
2546921.7,2546921.7
1807645.5,1807645.5
1800000,1800000
1800000,1800000
600582.6,600582.6
446733.9,446733.9
440025.3,440025.3
369202.5,369202.5
327129.3,327129.3
310010.4,310010.4
297000,297000
251421.3,251421.3
206262,206262
171780.3,171780.3
135000,135000
135000,135000
127901.7,127901.7
126000,126000
121384.8,121384.8
93943.8,93943.8
90000,90000
67311,67311
45000,45000
40500,40500
27000,27000
7638.3,7638.3
562688.1,562688.1
0,1115188.36
0,17820000
0,79674.67
0,57611.17
0,1323043.41
0,2492378.88
0,1226296.55
0,15210000
0,4861035.91
0,25830000
0,149639.4
0,161610.55
0,168074.97
0,1720951.2
0,2725026.58
0,59855.76
0,11700000
0,11160000
0,224099.97
0,4124121.72
0,30003.53
0,14940000
0,436415
0,6368079.6
0,3259292.4
0,13050000
0,4356797.4
0,5918446.21
0,1755628.34
0,333855
0,49641
0,49641
7657863.3,7657863.3
468000,468000
403020,403020
320040,320040
320040,320040
292500,292500
218970,218970
163350,163350
74790,74790
67140,67140
0,12240000
0,8028822.78
0,735104.7
0,3415694.04
0,1424901.06
0,603802.98
0,21267.18
0,30513.78
0,24041.16
0,131301.72
0,1070907.12
0,5477256
0,3185163
0,305289
0,2663280
0,2223369
0,4397166
0,178200
0,2294163
120744,120744
86824.8,86824.8
112860,112860
321408,321408
214272,214272
535680,535680
535680,535680
535680,535680
321408,321408
428544,428544
428544,428544
535680,535680
6413085.9,6413085.9
3200903.1,3200903.1
849577.5,849577.5
734107.5,734107.5
181503,181503
47740.5,47740.5
46228.5,46228.5
26956.8,26956.8
1336.5,1336.5
328500,328500
568556.1,568556.1
152784,152784
90167.4,90167.4
452800.8,452800.8
0,16290000
0,12510000
0,7572640.83
177300000,177300000
50400000,50400000
3536035.2,3536035.2
6480000,6480000
9810000,9810000
411751.8,411751.8
9540000,9540000
7613.1,7613.1
390425.4,390425.4
82418.4,82418.4
6921,6921
1530000,1530000
238793.4,238793.4
198378,198378
1320156,1320156
3460.5,3460.5
4401882.9,4401882.9
747911.7,747911.7
225000,225000
0,622715.06
0,197856.54
0,231631.82
0,329123.55
0,74719.94
0,261207.21
0,336149.95
0,67387.61
0,1247633.46
0,560249.91
0,1925360.28
0,562205.2
0,889516.45
0,642588.99
0,839457.08
0,112049.98
0,3487346.22
0,2456330.75
0,811793.75
0,1222179.8
0,1346754.6
0,35913.46
0,145898.42
0,959749.7
0,569003.82
0,2377770.07
0,728324.89
0,494932.32
0,2273208.7
0,1058948.15
0,17730000
0,210093.72
0,500593.67
0,904919.33
0,168339.59
825750,825750
322037.1,322037.1
8550,8550
13050000,13050000
2288506.5,2288506.5
1853658,1853658
649365.3,649365.3
489654,489654
433495.8,433495.8
429142.5,429142.5
340812.9,340812.9
227244.6,227244.6
160064.1,160064.1
112823.1,112823.1
90432.9,90432.9
77714.1,77714.1
47740.5,47740.5
26956.8,26956.8
19096.2,19096.2
8278.2,8278.2
575174.7,575174.7
0,6850.16
0,284547.63
0,3059237.04
0,7701.44
0,1739081.67
0,627667.45
0,726021.27
0,686390.94
0,681898.43
0,1550717.26
0,1299778.64
0,692167.02
0,558354.48
0,2403491.42
0,697943.1
0,60007.06
0,60007.06
0,543593.39
0,5101394.2
0,1099849.59
0,1787816.73
0,399038.4
0,407019.17
0,134675.46
0,7481.97
0,56024.99
0,3541013.56
0,2102832.61
0,1425905.53
0,3717850.75
0,504224.92
0,1981997.96
0,216370.44
0,39760.38
14490000,14490000
1513193.4,1513193.4
1431666.9,1431666.9
1050291,1050291
786348,786348
587081.7,587081.7
486405,486405
251426.7,251426.7
188603.1,188603.1
164682.9,164682.9
1350000,1350000
94384.8,94384.8
57092.4,57092.4
55159.2,55159.2
53936.1,53936.1
42966.9,42966.9
33868.8,33868.8
28644.3,28644.3
2566.8,2566.8
99015.3,99015.3
409232.7,409232.7
576071.1,576071.1
0,359388
4725000,4725000
0,1270210.55
0,119711.52
0,303019.79
0,29578.72
0,40369.38
0,10268.59
0,438982.14
0,667458.23
0,517280.13
0,500593.67
0,600712.41
0,2033180.46
0,257180.25
0,67387.61
0,2806623.29
0,2671415.77
0,7893627.99
0,1521034.62
0,2244970.09
0,8223213.76
0,336149.95
0,1407358.56
0,3306656.64
0,869779.01
0,78560.69
0,74719.94
0,74719.94
0,236968.95
0,2499759.43
0,364238.93
0,67387.61
0,1005038.07
0,46208.65
0,6842088.65
0,67387.61
0,9900000
0,4001357.56
0,1414092.33
0,40203.12
0,700312.39
0,286185.35
0,11971.15
0,453407.38
0,224099.97
0,74719.94
0,1414092.33
0,3047032.28
0,119711.52
0,78560.69
0,23850000
0,3047032.28
6953913.9,6953913.9
436950,436950
1774215,1774215
846450,846450
408600,408600
238770,238770
224190,224190
108000,108000
97380,97380
59040,59040
39474,39474
8370,8370
0,632467.44
0,1029146.58
0,2787849.9
0,46233
0,10171.26
0,2773.98
0,2491958.7
0,1382366.7
0,1689353.82
0,4584464.28
0,71198.82
0,36061.74
0,423494.28
0,1612607.04
39510,39510
9360000,9360000
81849.6,81849.6
0,746406.11
0,1543280.17
853568.1,853568.1
841056.3,841056.3
144121.5,144121.5
102023.1,102023.1
59364,59364
13860000,13860000
881836.2,881836.2
439182,439182
465335.1,465335.1
0,650505.05
0,857736.61
0,250668
0,259308
5232600,5232600
0,1212527.82
4845375,4845375
0,615141.68
0,9450000
869225.4,869225.4
0,58193.1
0,161211.51
0,198089.31
0,140361.76
0,189343.72
0,978724.81
0,337900.73
0,65462.25
0,336149.95
0,876841.16
0,3353502.09
0,8298538.9
0,249399
0,112049.98
0,65362.49
0,730995.12
0,2675127.66
0,581619.25
0,546802.32
0,1172035.64
0,2448679.19
0,1378760.81
0,72585.08
0,1432132.19
0,398684.25
0,32089.34
0,1095048.66
0,672299.9
0,2960332.88
0,72585.08
0,3287677.38
0,2263902.8
0,65462.25
0,728324.89
0,251892.99
0,148143.01
0,319516.7
0,1008195.46
0,6418528.44
0,3281051.71
0,2402004.1
0,9720000
0,10170000
0,9810000
0,7204509.39
0,1125000
0,1120471.58
0,925165.49
0,1660827.39
0,420427.36
0,813743.52
0,532573.27
0,94500
0,202696.2
0,180848.12
0,59039.83
0,175753.93
0,52200
0,29700
0,10350
1273787.1,1273787.1
706396.5,706396.5
125640,125640
88145.1,88145.1
7530.3,7530.3
4590,4590
0,316233.72
0,15719.22
0,1285277.4
0,218219.76
0,147945.6
0,4623.3
0,16643.88
0,5547.96
0,3572886.24
0,547398.72
0,686097.72
0,1731888.18
99162,99162
417366,417366
72511.2,72511.2
652059,652059
0,270000
0,90000
315414,315414
315414,315414
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
357947.1,357947.1
334530,334530
334530,334530
334530,334530
334530,334530
334530,334530
334530,334530
315414,315414
315414,315414
315414,315414
315414,315414
315414,315414
315414,315414
315414,315414
315414,315414
0,66846.48
0,66846.48
0,66846.48
0,173056.03
0,1329.52
0,2073.13
0,959.62
0,3271.7
0,3271.7
0,2224.15
0,5838.02
0,6034.91
0,8723.58
0,6919.98
0,6919.98
0,15331.01
0,11101.18
0,16479.11
0,13959.42
0,14038.74
0,13039.29
0,14220.01
0,14219.07
0,13931.25
0,14679.79
0,11815.02
0,11815.02
0,17063.87
0,52151.27
0,52151.27
0,47705.83
0,52327.97
0,52327.97
0,56043.96
0,7748.44
0,7748.44
0,7748.44
0,52560.76
0,52560.76
0,4751.28
0,11455.22
0,3385.44
0,4643.28
0,4643.28
0,2971.58
0,2883.65
0,2883.65
0,2883.65
0,3396.91
0,41290.56
202151.7,202151.7
592596,592596
324972,324972
0,201339.27
0,201339.27
0,214644.01
0,214644.01
0,688.18
0,688.18
0,688.18
0,688.18
0,688.18
0,688.18
0,688.18
0,688.18
0,688.18
3032753.4,3032753.4
0,3769770.78
0,4038541.74
0,348293.52
0,348293.52
345521.7,345521.7
0,12240000
0,338162.04
0,2956384.98
0,559238.58
0,9940.32
0,877137.66
0,1362301.74
1911.6,1911.6
0,2097.98
1433.7,1433.7
11469.6,11469.6
1911.6,1911.6
0,382.32
1911.6,1911.6
0,109443.88
0,222126.96
0,2265.25
0,2102.76
0,1051.38
0,3154.14
3345.3,3345.3
0,21500.72
0,1954.61
0,2270.03
0,1954.61
0,2289.14
0,476.94
265500,265500
0,58193.1
0,390824.86
0,249013.26
0,2900073.92
0,12996.18
0,280124.96
0,616274.9
0,325839.79
0,3111003.13
0,3675704.81
0,1115561.73
0,20201.32
0,89783.64
0,41150.84
0,76316.09
0,151509.89
0,722812.34
0,1014504.42
0,2083085.2
0,67387.61
1203021.9,1203021.9
246240,246240
237870,237870
214245,214245
0,12240000
95967.9,95967.9
0,3371597.58
0,4342609.82
0,4342609.82
0,4342609.82
763848,763848
512700.3,512700.3
406664.1,406664.1
58429.8,58429.8
54000,54000
42966.9,42966.9
16604.1,16604.1
7638.3,7638.3
7638.3,7638.3
4774.5,4774.5
900000,900000
362746.8,362746.8
626767.2,626767.2
569373.3,569373.3
21928.5,21928.5
1478700,1478700
5252289.3,5252289.3
408600000,408600000
649800,649800
1289700,1289700
251100,251100
535500,535500
661500,661500
425565,425565
261126,261126
478125,478125
0,598477.23
0,605423.59
1066672.8,1066672.8
0,72793.73
1741945.5,1741945.5
8115300,8115300
813498.3,813498.3
0,8049134.64
0,10980000
0,10080000
0,2000726.67
0,2240935.07
0,3105117.97
0,2840847.03
0,280124.96
0,1213618.76
0,2409909.28
0,136604.15
0,83111.39
0,616757.08
0,224658.62
0,943606.1
0,2156203.99
0,982033.5
0,595624.67
0,3157451.2
0,124533.23
0,31324.51
0,83111.39
0,224099.97
0,96891.51
0,116905.78
6702105.6,6702105.6
0,240606
0,13770000
0,3464745.69
0,5387744.34
0,2343440.7
0,410492.24
0,726294.29
0,560630.69
0,325210.19
0,296258.92
0,298210.19
0,250510.19
0,300853.79
0,408530.69
0,902743.49
0,143761.5
0,58500
0,67500
2365583.4,2365583.4
1168510.5,1168510.5
333000,333000
0,538152.12
0,4003777.8
0,60102.9
0,3991757.22
0,244110.24
0,36061.74
0,137774.34
0,651885.3
2287406.7,2287406.7
1008000,1008000
620208,620208
195930,195930
434520,434520
18900000,18900000
0,60487.57
0,92154.59
0,158617.76
0,168074.97
0,80223.35
0,748197
0,26935.09
0,284314.86
0,210430.41
0,430337.97
0,31140000
0,249399
0,161610.55
0,1094061.53
0,1094061.53
0,1094061.53
0,1094061.53
0,1094061.53
0,1094061.53
555930,555930
316170,316170
315000,315000
125766,125766
65700,65700
50400,50400
0,4761908.1
0,5173952.4
0,1448942.22
0,1001406.78
0,1960279.2
0,3698.64
0,11095.92
0,199726.56
0,1106813.2
0,544977.52
0,1421748.57
0,170704.33
0,771972.39
0,15120000
0,29700000
0,776490.16
16920000,16920000
5986440,5986440
2494350,2494350
2494350,2494350
1995480,1995480
748305,748305
0,2689520.91
5731026.3,5731026.3
2288936.7,2288936.7
1898658,1898658
584487,584487
444393,444393
442800,442800
344077.2,344077.2
337748.4,337748.4
252000,252000
227862,227862
226587.6,226587.6
212292.9,212292.9
182373.3,182373.3
112500,112500
110028.6,110028.6
104048.1,104048.1
91675.8,91675.8
90000,90000
90000,90000
81000,81000
75836.7,75836.7
64431.9,64431.9
55800,55800
45000,45000
41870.7,41870.7
41596.2,41596.2
37264.5,37264.5
27966.6,27966.6
25836.3,25836.3
24750,24750
22500,22500
18058.5,18058.5
18000,18000
15750,15750
15750,15750
11250,11250
13500,13500
4500,4500
2427.3,2427.3
1184742,1184742
0,1496648.7
498715.2,498715.2
260469.9,260469.9
235075.5,235075.5
410661.9,410661.9
0,1090008.83
0,1090008.83
0,284733.9
0,2635227.16
0,1219664.88
0,8597356.2
0,7588936.62
0,140900.15
0,6676668.66
0,3128778.8
497250,497250
0,20970000
0,35100000
1000158.3,1000158.3
813498.3,813498.3
0,302387.97
0,1827166.91
0,5123223.26
0,948765.34
0,74719.94
0,3322012.97
0,6178983.26
0,23483.41
0,539100.88
0,539100.88
0,1398934.69
0,62734.66
0,963321.93
